period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,Name,StarID
17.42393582,4.929,770.9,3.29,64.13,722.0,6018.0,0.969,4.46,15.601,1,K01724.01,10214162
9.8786461,1.8915,1472.7,1.6,5.65,393.0,3609.0,0.422,4.843,13.496,1,K01725.01,10905746
44.96407458,4.981,811.6,2.0,4.89,379.0,4827.0,0.729,4.615,13.054,1,K01726.01,8242434
49.7700907,10.065,3529.2,5.12,10.16,455.0,5774.0,0.818,4.567,15.64,1,K01727.01,6185331
12.7319385,4.4157,11449.0,70.11,405.75,1145.0,7238.0,1.568,4.221,12.087,0,K01728.01,11820830
0.520222869,1.2216,269.5,1.52,5038.49,2145.0,5776.0,0.889,4.527,15.632,0,K01497.01,11774387
5.83376197,3.9988,532.9,2.98,403.49,1143.0,6213.0,1.195,4.387,15.776,1,K01498.01,9636135
2.42150341,2.965,171.5,1.62,1305.04,1532.0,6213.0,1.195,4.387,15.776,1,K01498.02,9636135
14.16400071,4.3031,728.1,2.35,54.95,694.0,5440.0,0.885,4.438,14.48,1,K01499.01,7841925
6.20920207,2.637,101.9,0.89,164.98,914.0,5440.0,0.885,4.438,14.48,1,K01499.03,7841925
5.48711441,2.93,1328.6,3.24,115.29,836.0,5103.0,0.787,4.562,15.812,1,K01563.01,5219234
8.29084167,3.613,1033.9,3.21,66.47,728.0,5103.0,0.787,4.562,15.812,1,K01563.02,5219234
3.20539622,2.143,453.6,1.7,236.11,1000.0,5103.0,0.787,4.562,15.812,1,K01563.03,5219234
16.73869035,2.398,996.8,2.56,26.06,576.0,5103.0,0.787,4.562,15.812,1,K01563.04,5219234
5.093938816,3.93144,25027.0,17.19,395.38,1137.0,6197.0,1.035,4.449,14.575,0,K00181.01,12504988
13.93291548,2.6239,131.6,1.66,124.53,852.0,6026.0,1.207,4.321,11.538,1,K01616.01,9015738
2.36436762,3.372,28.4,0.82,2228.09,1752.0,6250.0,1.543,4.184,11.6,1,K01618.01,7215603
20.31047472,5.3357,164.6,2.41,177.81,931.0,6065.0,1.877,3.97,11.855,1,K01621.01,5561278
2.53475568,4.5716,463.0,2.02,519.95,1218.0,5662.0,0.806,4.532,15.341,1,K01626.01,6387542
43.3167427,4.995,987.5,2.42,10.47,459.0,5654.0,0.774,4.59,15.737,1,K01732.01,6869184
37.590298548,4.3855,19939.0,14.39,25.53,573.0,6147.0,1.003,4.463,14.904,0,K00193.01,10799735
31.0033072,5.253,645.2,2.72,34.03,616.0,6090.0,1.071,4.447,15.898,1,K01736.01,6604328
3.351556891,2.4005,341.9,1.64,314.73,1074.0,5185.0,0.911,4.442,14.815,0,K01500.01,9719634
2.617028373,2.046,499.4,1.57,233.23,996.0,4831.0,0.724,4.568,15.835,1,K01501.01,7439316
1.876406096,1.531,433.8,1.57,476.68,1192.0,5198.0,0.759,4.6,15.202,0,K01502.01,12061238
6.71425632,3.339,283.5,5.76,1416.6,1565.0,6093.0,2.623,3.737,13.488,0,K00175.01,8323753
150.2412582,10.849,2378.5,4.6,2.72,327.0,5604.0,0.943,4.451,14.827,1,K01503.01,12400538
53.44944498,5.3091,3437.0,5.82,13.23,486.0,5919.0,1.0,4.485,15.287,1,K01564.01,5184584
0.466743525,1.3956,796.1,20.43,5480.92,2197.0,5791.0,0.856,4.549,15.33,0,K01565.01,5636648
1.727177258,2.081,347.4,1.42,576.55,1250.0,5394.0,0.72,4.622,15.935,0,K01566.01,5564247
7.24022418,2.9153,864.9,2.14,62.1,716.0,4955.0,0.721,4.61,15.565,1,K01567.01,5438099
4.64622383,2.5137,446.5,1.82,112.18,830.0,4955.0,0.721,4.61,15.565,1,K01567.02,5438099
10.29674097,2.7292,1011.8,5.75,384.86,1129.0,6068.0,1.797,4.04,15.767,1,K01627.01,6543893
5.93919041,2.285,424.5,3.7,801.92,1357.0,6068.0,1.797,4.04,15.767,1,K01627.02,6543893
19.74733983,3.4444,480.7,2.62,76.57,754.0,6243.0,1.149,4.406,12.949,1,K01628.01,6975129
30.360445359,6.0134,21125.0,10.99,10.47,459.0,4939.0,0.765,4.541,14.388,1,K00189.01,11391018
4.4096675,2.1418,132.7,1.51,476.94,1192.0,5836.0,1.166,4.347,13.574,1,K01629.01,8685497
4.16787814,2.2136,168.1,1.07,202.48,962.0,5251.0,0.847,4.541,13.293,1,K01738.01,4365645
11.79161234,3.036,415.4,2.41,127.75,857.0,5619.0,1.199,4.264,14.941,1,K01746.01,8197343
20.55848388,1.449,677.3,36.9,35.76,624.0,5578.0,0.936,4.484,14.792,0,K01747.01,7032421
26.964501,3.792,601.7,2.2,25.56,573.0,5754.0,0.905,4.534,15.789,1,K01749.01,6786348
7.76845639,3.689,217.8,1.35,118.09,841.0,5447.0,0.917,4.481,14.8,1,K01750.01,6209677
2.178154348,3.4874,428.6,22.22,886.88,1392.0,5947.0,0.881,4.482,14.07,0,K01504.01,9641018
5.03257009,4.213,439.1,2.53,283.49,1047.0,5970.0,0.908,4.521,15.695,1,K01505.01,9813499
40.4286676,7.102,916.1,2.92,14.08,494.0,5813.0,0.833,4.561,14.982,1,K01506.01,12254792
21.3588236,5.823,640.1,2.52,53.89,691.0,6170.0,0.992,4.472,15.259,1,K01507.01,12020218
22.0459163,5.22,804.8,3.05,39.69,640.0,5900.0,0.951,4.509,15.689,1,K01508.01,7690844
49.6456235,23.568,857.5,43.41,41.57,648.0,6273.0,1.493,4.129,12.385,0,K01509.01,9535080
17.32670445,4.269,800.0,2.23,19.38,535.0,4955.0,0.721,4.61,15.565,1,K01567.03,5438099
44.8411168,5.902,1051.6,2.75,5.45,390.0,4955.0,0.721,4.61,15.565,1,K01567.04,5438099
1.008917105,1.4577,338.5,1.51,1698.88,1636.0,5708.0,0.795,4.578,15.36,0,K01568.01,5210475
13.75207851,2.8831,1215.6,2.81,22.57,556.0,4802.0,0.699,4.616,15.587,1,K01569.01,8009350
6.33855946,3.4617,721.7,3.31,270.47,1034.0,6108.0,1.03,4.466,15.182,1,K01570.01,8082001
4.59489816,3.1381,109.7,1.85,716.65,1319.0,6056.0,1.381,4.217,13.298,1,K01632.01,9277896
32.2964275,4.561,472.2,1.9,15.14,503.0,5246.0,0.891,4.47,15.2,1,K01633.01,9401997
2.97041801,2.2369,530.7,1.7,228.11,991.0,5068.0,0.743,4.608,15.759,1,K01637.01,10686864
6.814984472,3.05409,23915.0,14.18,115.58,836.0,5465.0,0.817,4.566,15.981,0,K01765.01,8043714
63.9354965,13.321,1250.6,2637.6,10631.01,2590.0,3626.0,97.41,0.684,10.88,0,K01770.01,7918217
7.891448838,4.2854,10345.0,12.63,263.54,1028.0,5972.0,1.237,4.313,13.435,1,K00022.01,9631995
2.578852119,2.3581,334.3,1.63,540.56,1230.0,5743.0,0.853,4.553,15.106,1,K01511.01,7901948
9.04189129,2.789,783.4,3.24,66.83,729.0,5237.0,0.826,4.572,14.88,0,K01512.01,11955499
30.22910274,6.6751,443.4,3.49,76.88,755.0,6325.0,1.518,4.188,13.432,1,K00176.01,6442377
0.798200403,1.8261,396.8,24.03,4875.01,2128.0,6258.0,1.031,4.449,14.613,0,K01513.01,9784222
3.479425638,3.4479,19550.0,12.86,435.85,1166.0,5907.0,0.878,4.519,14.041,0,K00182.01,5376836
2.92878704,4.634,549.4,22.76,556.77,1239.0,5955.0,0.883,4.534,15.148,0,K01571.01,5557821
9.80321143,4.4617,813.4,2.99,152.12,896.0,6170.0,0.992,4.472,15.439,1,K01572.01,10004519
24.81097206,3.2245,2090.8,4.22,37.43,631.0,6086.0,0.921,4.511,14.373,1,K01573.01,5031857
4.8538404,3.198,196.4,1.72,288.7,1052.0,5778.0,0.968,4.483,14.971,1,K01641.01,10879038
11.04605365,4.799,308.3,1.8,134.66,869.0,6093.0,1.025,4.429,14.681,1,K01643.01,10990917
2.621706694,1.941,4572.0,34.68,648.75,1288.0,5749.0,0.881,4.436,15.399,0,K01644.01,11043136
3.72020708,1.892,156.9,0.99,195.7,954.0,5017.0,0.797,4.516,14.293,1,K01646.01,11046025
12.264867364,4.7366,11311.0,28.29,317.89,1077.0,5372.0,2.344,3.81,14.137,0,K00190.01,5771719
8.689301216,2.563,1117.0,2.92,88.24,782.0,5211.0,0.895,4.447,14.548,1,K01751.01,9729691
20.99757968,2.454,1131.8,2.97,27.2,582.0,5211.0,0.895,4.447,14.548,1,K01751.02,9729691
0.979442525,1.0348,469.3,1.64,1420.01,1567.0,5532.0,0.745,4.607,15.747,0,K01753.01,4950232
3.120828136,2.1878,16456.0,14.16,680.79,1303.0,6122.0,0.996,4.471,14.804,1,K00194.01,10904857
15.13590453,2.236,255.7,2.57,179.16,933.0,6050.0,1.572,4.137,13.964,1,K01754.01,8651389
1.399326503,1.8305,206.4,1.0,402.58,1143.0,4502.0,0.728,4.572,15.447,0,K01514.01,9520668
1.937029968,1.4727,312.3,0.87,97.94,802.0,4042.0,0.49,4.761,14.39,1,K01515.01,7871954
7.06117322,1.0406,481.7,1.23,17.41,521.0,4042.0,0.49,4.761,14.39,1,K01515.02,7871954
20.55331441,5.3136,678.3,3.19,74.49,749.0,6325.0,1.112,4.409,14.829,1,K01516.01,12418724
40.0686713,5.8875,970.9,3.1,23.27,560.0,6026.0,0.992,4.411,14.683,1,K01517.01,7456001
114.73658,12.0355,4850.0,12.28,12.13,476.0,5597.0,1.699,3.963,14.6,1,K01574.01,10028792
191.239133,16.942,1061.2,6.47,6.14,401.0,5597.0,1.699,3.963,14.6,1,K01574.02,10028792
24.3282251,6.158,1120.6,294.02,17.33,520.0,5286.0,0.78,4.59,15.952,0,K01575.01,5553652
10.41572666,2.7719,825.3,3.01,95.64,797.0,5511.0,0.987,4.426,14.072,1,K01576.01,5299459
14.97031664,5.884,290.5,2.53,143.33,883.0,5726.0,1.483,4.123,14.167,1,K01647.01,11153121
32.2753853,8.622,223.9,2.31,51.5,683.0,5726.0,1.483,4.123,14.167,1,K01647.02,11153121
38.3262237,3.073,392.1,2.43,12.56,480.0,5229.0,0.903,4.441,14.31,1,K01648.01,11177543
4.04355245,1.965,416.2,1.75,33.34,613.0,3871.0,0.532,4.744,14.963,1,K01649.01,11337141
5.52418625,2.826,491.0,2.25,214.86,976.0,5334.0,1.004,4.372,15.377,1,K01760.01,3967760
8.77514782,3.176,351.9,1.91,115.84,837.0,5334.0,1.004,4.372,15.377,1,K01760.02,3967760
10.12742274,1.2762,933.5,3.8,208.77,969.0,6392.0,1.162,4.399,15.623,0,K01761.01,4067336
0.870693883,1.2137,438.5,2.09,2923.54,1876.0,5985.0,0.883,4.519,14.996,0,K01762.01,5387843
27.5071114,5.907,580.7,2.58,24.71,569.0,5783.0,0.88,4.539,15.219,1,K01518.01,7549209
5.1443645,2.703,310.7,1.55,171.63,923.0,5157.0,0.904,4.445,15.369,1,K01519.01,7663405
18.45848388,3.3703,535.3,2.5,37.81,632.0,5311.0,0.948,4.419,14.516,1,K01520.01,9765975
25.9421582,4.045,569.7,1.95,14.85,501.0,5167.0,0.796,4.585,14.817,1,K01521.01,9818462
21.06075303,5.2472,301.2,1.78,47.39,669.0,5706.0,1.034,4.382,13.182,1,K00177.01,6803202
13.08424286,3.0401,662.0,2.71,70.51,739.0,5511.0,0.987,4.426,14.072,1,K01576.02,5299459
2.684328541,2.69382,18136.0,12.73,603.57,1265.0,5561.0,0.956,4.411,14.29,1,K00183.01,9651668
2.806243488,1.6271,599.6,1.41,83.53,771.0,4153.0,0.581,4.684,15.988,1,K01577.01,12506770
2.27190723,5.383,149.0,1.12,714.27,1318.0,5788.0,0.856,4.506,14.459,0,K01578.01,5629985
7.132351753,2.9674,744.1,49.34,1466.12,1579.0,7530.0,1.93,4.08,13.337,0,K01579.01,9898364
6.53194024,3.3351,771.9,3.09,159.66,907.0,5301.0,0.977,4.391,15.28,1,K01650.01,11337372
51.3011844,5.359,498.9,2.07,13.86,492.0,6032.0,0.929,4.508,14.739,1,K01651.01,11337833
1.097211085,1.6738,38946.0,16.07,71.01,740.0,3497.0,0.334,4.92,15.155,0,K01654.01,11546211
0.938466959,1.3015,217.4,1.58,2919.17,1876.0,5499.0,1.087,4.323,13.757,1,K01655.01,11547505
3.217518511,2.11481,14319.0,11.38,464.73,1185.0,5720.0,0.903,4.473,14.835,1,K00195.01,11502867
4.66271902,2.757,1630.6,3.86,274.98,1039.0,5729.0,0.939,4.514,13.297,1,K01779.01,9909735
11.8150174,2.834,1003.0,3.48,79.66,762.0,5729.0,0.939,4.514,13.297,1,K01779.02,9909735
7.834433676,2.89,2018.1,3.47,53.33,689.0,4920.0,0.72,4.62,12.231,1,K01781.01,11551692
3.005156911,2.0747,691.6,2.2,191.27,949.0,4920.0,0.72,4.62,12.231,1,K01781.02,11551692
33.3856176,5.0361,553.2,2.48,26.73,580.0,5833.0,1.022,4.407,14.264,1,K01522.01,12266636
8.48039789,6.249,259.7,1.71,132.85,866.0,5401.0,1.05,4.364,14.673,0,K01523.01,9850893
1.333395306,1.188,114.5,0.86,880.53,1390.0,5199.0,0.811,4.527,15.299,0,K01524.01,4826110
7.71467686,4.5871,233.9,4.65,1636.72,1622.0,6900.0,2.599,3.843,12.082,1,K01525.01,7869917
4.4444826,3.686,163.0,1.71,518.45,1217.0,6240.0,1.079,4.426,15.216,1,K01526.01,9824805
21.3781146,19.359,556.1,3.18,65.94,727.0,6218.0,1.131,4.417,15.686,0,K01580.01,5193400
29.5422566,13.902,879.9,3.15,16.56,515.0,5510.0,0.803,4.572,15.481,1,K01581.01,7939330
144.551628,16.599,1035.2,3.06,1.99,303.0,5510.0,0.803,4.572,15.481,1,K01581.02,7939330
8.04727721,5.159,486.0,2.33,126.56,855.0,5840.0,0.849,4.553,15.068,1,K01583.01,12602568
5.87063416,2.5736,505.6,1.44,33.99,616.0,4166.0,0.612,4.66,15.961,1,K01584.01,9941066
15.358767771,4.1223,14638.0,10.89,45.46,662.0,5422.0,0.887,4.484,14.991,1,K00191.01,5972334
29.5390897,4.139,403.3,2.51,61.49,714.0,6572.0,1.238,4.365,15.111,1,K01659.01,4650733
0.94773253,1.7645,11306.0,45.58,6862.81,2321.0,6302.0,1.269,4.183,11.51,0,K01661.01,4832197
0.784031658,0.7773,352.2,1.55,1995.65,1705.0,5435.0,0.824,4.578,15.479,0,K01662.01,4844004
13.07141889,3.0946,251.1,2.47,203.87,964.0,6122.0,1.439,4.173,13.717,1,K00171.02,7831264
0.692015479,1.1315,4518.1,19.31,294.34,1057.0,3752.0,0.497,4.747,15.692,0,K01459.01,9761199
17.0421346,7.507,3616.7,5.14,29.47,594.0,5367.0,0.773,4.59,15.57,0,K01460.01,7751571
7.94671044,2.8419,6084.4,27.43,48.5,673.0,4859.0,0.702,4.626,15.791,0,K01461.01,9579499
3.74781242,5.241,5367.0,38.04,446.47,1172.0,5780.0,1.0,4.438,17.445,0,K01462.01,11913013
3.989544192,1.591,190.0,0.93,157.1,903.0,5229.0,0.688,4.643,14.083,1,K01528.01,7691260
17.9776037,4.605,213.9,1.58,75.61,752.0,6296.0,1.006,4.46,14.307,1,K01529.01,9821454
11.8693144,4.653,101.9,1.09,131.58,864.0,6296.0,1.006,4.46,14.307,1,K01529.02,9821454
12.98494603,3.4497,257.2,1.64,105.74,818.0,5948.0,1.025,4.384,13.029,1,K01530.01,11954842
7.300735516,5.78725,13052.0,13.32,328.98,1086.0,6434.0,1.138,4.394,14.933,0,K00184.01,7972785
19.17893976,5.144,752.8,2.4,39.65,640.0,5767.0,0.881,4.538,15.401,1,K01585.01,5470739
6.99130452,2.1568,555.4,1.95,62.05,716.0,4847.0,0.761,4.606,14.94,1,K01586.01,10022908
3.517494725,1.5639,532.8,1.42,58.08,704.0,4132.0,0.564,4.699,14.699,1,K01588.01,5617854
6.93365167,4.608,119.6,1.7,351.27,1104.0,5861.0,1.304,4.212,14.042,1,K01665.01,4932442
61.0373591,8.378,437.5,3.38,32.74,610.0,6309.0,1.614,4.154,14.171,1,K01669.01,5183357
33.8677783,3.72,894.8,2.31,5.69,394.0,4564.0,0.691,4.593,15.81,1,K01672.01,5269467
1064.2680956,11.5521,22772.0,33.63,1.47,281.0,6340.0,2.173,3.833,12.328,0,K01463.01,7672940
2.113202658,3.5234,2104.8,207.71,635.47,1281.0,5482.0,0.858,4.502,15.465,0,K01464.01,7838655
1.157808038,3.6705,866.7,22.9,1472.38,1579.0,5566.0,0.886,4.532,15.837,0,K01467.01,7770450
6.14281498,4.624,122.0,1.82,796.26,1355.0,6495.0,1.554,4.128,13.45,0,K00178.01,11455491
5.69919592,2.3906,159.4,1.16,204.18,964.0,5646.0,0.932,4.493,13.069,1,K01531.01,11764462
18.11473813,5.2706,241.5,2.49,112.43,830.0,6109.0,1.36,4.247,12.841,1,K01532.01,11656246
6.24145791,3.0998,163.7,1.6,360.09,1111.0,5810.0,1.259,4.25,13.939,1,K01533.01,7808587
20.4222447,6.22,189.3,1.78,89.74,785.0,6119.0,1.299,4.274,13.47,1,K01534.01,4741126
8.72585478,4.473,446.7,2.86,222.19,985.0,6036.0,1.131,4.326,14.764,1,K01589.01,5301750
12.88291395,5.676,460.5,3.15,132.23,865.0,6036.0,1.131,4.326,14.764,1,K01589.02,5301750
27.4345973,5.038,472.6,2.56,48.29,672.0,6036.0,1.131,4.326,14.764,1,K01589.03,5301750
4.22453631,3.128,159.1,1.6,584.24,1254.0,6036.0,1.131,4.326,14.764,1,K01589.04,5301750
44.5520266,6.0,362.1,2.29,25.3,572.0,6036.0,1.131,4.326,14.764,1,K01589.05,5301750
52.069002,3.0089,558.3,2.92,17.76,524.0,5565.0,1.246,4.251,14.279,1,K01677.01,5526717
2.418406841,2.0744,665.4,2.25,535.84,1226.0,5422.0,0.887,4.484,14.991,1,K00191.02,5972334
5.0825188,3.328,105.0,0.88,207.45,968.0,5706.0,0.834,4.561,14.445,0,K01680.01,5530882
9.11500269,4.558,268.3,1.78,159.34,906.0,5962.0,1.028,4.431,14.63,1,K01683.01,6034945
8.48031942,7.297,1426.7,4.54,168.01,918.0,5951.0,0.991,4.439,15.262,0,K01468.01,9851226
13.7223682,5.1231,571.1,2.23,73.16,746.0,5637.0,0.943,4.399,13.749,1,K00172.01,8692861
3.582076914,4.4228,1534.4,5.33,604.27,1265.0,6109.0,0.993,4.422,15.193,0,K01469.01,7543649
15.43400996,4.2572,1785.9,4.3,63.79,721.0,5900.0,0.951,4.509,15.703,1,K01470.01,9480310
1.780984316,2.173,590.9,2.33,899.03,1397.0,5730.0,0.87,4.545,15.516,0,K01471.01,11858748
7.63846084,3.957,71.7,1.12,333.3,1089.0,6119.0,1.299,4.274,13.47,1,K01534.02,4741126
70.6981724,6.632,357.7,1.63,7.11,417.0,5811.0,0.866,4.536,13.046,1,K01535.01,11669125
3.74443645,2.9191,73.3,1.1,736.89,1328.0,5876.0,1.293,4.269,12.71,1,K01536.01,12159249
10.581581895,6.66929,112640.0,53.19,342.98,1098.0,6168.0,1.567,4.074,13.936,0,K01538.01,9963461
2.819453322,4.4127,71867.0,29.8,803.4,1357.0,5767.0,1.074,4.33,14.569,0,K01539.01,8081482
2.35574505,1.796,266.9,1.34,338.4,1093.0,4915.0,0.812,4.512,15.674,1,K01590.02,5542466
19.65639342,3.226,843.2,2.83,21.5,549.0,5288.0,0.74,4.613,15.372,1,K01591.01,10028140
62.81584402,2.6901,1688.4,57.62,27.14,582.0,6340.0,1.492,4.23,12.849,0,K01684.01,6048024
70.468171,6.653,922.4,3.46,16.17,511.0,6461.0,1.131,4.396,14.811,1,K01685.01,6049190
3.93246069,2.1763,455.5,1.65,151.31,894.0,4841.0,0.779,4.533,15.32,1,K01687.01,6198999
0.921030497,2.6077,101.5,1.62,7380.64,2362.0,5843.0,1.615,4.069,14.542,1,K01688.01,6310636
5.960400011,2.8617,828.3,2.85,148.26,890.0,5418.0,0.886,4.534,12.557,1,K01692.01,6616218
85.3514875,6.7504,4674.7,6.31,5.44,390.0,5584.0,0.938,4.478,15.061,1,K01472.01,7761545
69.72646639,3.7177,4491.2,11.65,33.3,613.0,6430.0,1.731,4.107,13.005,1,K01474.01,12365184
1.609321941,1.6067,728.5,1.57,199.28,958.0,4224.0,0.603,4.662,15.937,1,K01475.01,4770365
9.51220046,2.9497,1169.4,1.99,18.66,530.0,4224.0,0.603,4.662,15.937,1,K01475.02,4770365
4.72941177,2.234,434.3,1.22,47.3,669.0,4224.0,0.603,4.662,15.937,1,K01475.03,4770365
4.887803076,2.36255,4315.8,4.82,96.67,800.0,4778.0,0.763,4.591,9.174,1,K00003.01,10748390
4.437962934,4.69813,16388.0,18.05,757.65,1338.0,5953.0,1.415,4.175,13.438,1,K00020.01,11804465
20.74028645,10.3939,1023.3,4.24,95.68,798.0,6226.0,1.299,4.264,13.955,1,K00179.01,9663113
1.207852845,3.5802,49720.0,38.59,1331.31,1539.0,5601.0,0.797,4.533,15.559,0,K01540.01,5649956
2.379282197,3.1729,48434.0,25.74,1442.19,1571.0,6392.0,1.162,4.399,15.189,0,K01541.01,4840513
26.0692512,7.487,831.5,23.61,28.85,591.0,5585.0,0.91,4.409,14.106,0,K01592.01,5217586
9.69501146,2.75,515.2,2.08,114.06,833.0,5896.0,0.914,4.516,15.809,1,K01593.01,5289854
15.3825394,3.815,550.5,2.14,61.61,714.0,5896.0,0.914,4.516,15.809,1,K01593.02,5289854
1.818939148,1.644,331.2,1.82,1364.15,1549.0,6153.0,0.962,4.487,15.134,0,K01594.01,9895709
40.1097817,5.2096,732.0,3.11,22.65,556.0,5509.0,1.169,4.265,14.904,1,K01595.01,10006581
2.46106962,2.184,84.2,0.84,483.09,1195.0,5418.0,0.886,4.534,12.557,1,K01692.02,6616218
3.403743926,1.5017,815.9,10.77,346.98,1101.0,5596.0,0.853,4.533,14.98,0,K01693.01,6696462
8.03753796,2.9118,286.5,1.54,72.44,744.0,5044.0,0.804,4.511,14.471,1,K01700.01,7220429
2.43902575,1.1598,82.5,2.61,6700.04,2307.0,6546.0,2.784,3.817,11.041,0,K01701.01,7222086
56.3587987,6.927,2559.6,5.04,7.29,419.0,5446.0,0.821,4.525,15.792,1,K01476.01,12406749
242.467406,12.808,340.3,1.73,1.59,286.0,5637.0,0.943,4.399,13.749,1,K00172.02,8692861
76.13622222,7.9393,2949.5,4.78,6.01,399.0,5591.0,0.892,4.494,12.45,1,K01478.01,12403119
4.9883872,9.142,638.2,2.59,227.27,990.0,5819.0,0.823,4.565,15.752,0,K01479.01,9842890
2.586878667,6.1614,25480.0,19.84,1823.52,1666.0,6812.0,1.172,4.343,12.897,0,K01542.01,8113154
3.964333304,4.7136,25886.0,37.09,1881.78,1680.0,5758.0,2.318,3.808,14.985,0,K01543.01,5270698
1.525924389,3.15998,24627.0,49.86,2072.8,1722.0,6203.0,1.06,4.427,15.063,0,K01544.01,5024450
5.910371418,3.88962,17219.0,12.62,290.83,1053.0,6200.0,0.958,4.488,15.169,0,K01545.01,5282049
5.92365747,2.6302,406.5,0.99,18.87,531.0,3883.0,0.496,4.762,15.157,1,K01596.01,10027323
105.3582299,3.81,1210.2,1.87,0.41,204.0,3883.0,0.496,4.762,15.157,1,K01596.02,10027323
3.24325988,3.03318,16451.0,12.91,563.17,1243.0,5823.0,1.013,4.438,14.952,1,K00186.01,12019440
56.4758069,5.961,1091.8,3.22,7.14,417.0,5497.0,0.839,4.57,14.279,1,K01598.01,10004738
92.8747294,7.474,658.8,2.64,3.68,353.0,5497.0,0.839,4.57,14.279,1,K01598.02,10004738
1.538180949,1.2635,841.0,1.0,30.85,602.0,3364.0,0.274,4.978,15.722,1,K01702.01,7304449
10.4188915,3.0069,670.0,3.17,126.48,855.0,5692.0,1.064,4.36,14.86,1,K01704.01,7386827
20.4998763,6.501,437.8,2.8,67.67,731.0,6249.0,1.076,4.428,15.442,1,K01705.01,7522911
1.921437488,1.9046,278.7,1.77,626.79,1276.0,5238.0,0.851,4.472,14.131,1,K01706.01,7626370
96.109323,9.877,982.3,4.01,6.59,409.0,5792.0,1.005,4.375,15.321,1,K01707.01,7703955
20.38174802,3.7922,1597.1,3.16,18.36,528.0,4883.0,0.808,4.515,15.887,1,K01480.01,7512982
5.101375725,2.595,894.6,2.84,287.28,1050.0,5869.0,0.954,4.479,15.455,1,K01481.01,9597806
17.7940049,4.091,879.4,312.48,79.54,762.0,6273.0,1.044,4.442,15.378,0,K01482.01,7812167
3.47021401,2.289,1105.2,2.4,179.02,933.0,4922.0,0.744,4.555,15.305,0,K01484.01,11760959
2.139325409,2.8056,6897.8,11.61,243.34,1007.0,4765.0,0.666,4.642,14.708,0,K01548.01,9940565
572.376632,24.42,1743.4,5.8,1.15,264.0,6226.0,1.299,4.264,13.955,1,K00179.02,9663113
2.233799622,3.04,2658.5,28.63,650.73,1287.0,5741.0,0.846,4.555,15.195,0,K01550.01,8111381
31.13862664,5.2482,11427.0,12.88,27.22,582.0,5919.0,1.0,4.485,15.821,0,K01551.01,5444549
13.93068791,2.312,186.5,1.4,46.19,665.0,5497.0,0.839,4.57,14.279,1,K01598.03,10004738
20.4074846,8.839,363.4,2.9,44.8,660.0,5823.0,0.972,4.472,14.802,1,K01599.01,5474613
12.36564669,3.644,388.4,24.89,98.51,804.0,6075.0,0.952,4.495,14.59,0,K01600.01,4860932
10.35078415,6.253,273.1,1.97,119.01,842.0,5534.0,1.08,4.338,14.659,1,K01601.01,5438757
62.9224936,11.64,417.8,2.75,10.73,462.0,5534.0,1.08,4.338,14.659,1,K01601.02,5438757
38.6520796,5.607,566.5,2.07,13.28,487.0,5422.0,0.887,4.484,14.991,1,K00191.04,5972334
14.20442616,3.898,800.6,1.9,31.1,602.0,5350.0,0.678,4.647,15.469,1,K01710.01,7815744
55.673582,3.778,765.1,2.19,5.16,384.0,4998.0,0.808,4.53,15.061,1,K01711.01,7955580
6.82778157,2.3726,545.8,1.34,26.31,577.0,4198.0,0.574,4.689,15.224,1,K01713.01,8230616
0.687895191,2.4233,462.5,1.35,888.72,1391.0,4478.0,0.651,4.615,15.657,0,K01485.01,9692345
127.2824442,7.1545,8088.6,12.04,5.61,392.0,5733.0,1.183,4.281,15.505,1,K01486.01,7898352
10.06083238,4.5718,460.2,2.58,154.16,899.0,5705.0,1.14,4.297,13.844,1,K00173.01,11402995
30.1837021,5.879,974.9,3.65,38.2,634.0,5733.0,1.183,4.281,15.505,1,K01486.02,7898352
2.92928244,6.794,268.6,38.42,4706.45,2112.0,6634.0,2.251,3.831,12.674,0,K01487.01,12062667
52.75878505,6.6517,5805.8,8.76,20.08,540.0,6228.0,1.137,4.413,15.182,1,K01553.01,7951018
1.332564478,6.0325,1071.5,27.04,1627.5,1618.0,5995.0,0.878,4.536,15.866,0,K01554.01,9899355
41.0772969,5.525,1216.8,3.25,17.74,523.0,5665.0,0.938,4.381,14.907,0,K01555.01,12644774
135.9121619,5.628,10188.0,40.18,4.41,370.0,6141.0,0.959,4.468,15.535,0,K01556.01,9902856
42.4729078,7.253,334.0,2.03,19.93,539.0,5616.0,1.111,4.327,14.601,1,K01952.04,7747425
15.17026921,4.3311,224.8,2.47,158.23,905.0,6297.0,1.369,4.26,13.147,1,K01955.01,9892816
39.4576228,9.557,244.8,2.8,44.26,658.0,6297.0,1.369,4.26,13.147,1,K01955.02,9892816
17.8159689,3.6765,776.8,3.12,56.48,699.0,5964.0,0.933,4.484,15.2,1,K01958.01,9836149
36.5157639,3.6577,861.3,2.55,7.71,425.0,4847.0,0.781,4.54,14.254,1,K01959.01,4813563
14.07969236,1.375,169.5,2.08,177.81,931.0,5821.0,1.547,4.097,12.261,1,K02032.01,2985767
16.54081386,2.5996,370.0,1.57,24.87,570.0,5064.0,0.769,4.572,13.755,1,K02033.01,2304320
3.609313059,1.7752,1375.1,3.26,336.16,1092.0,5668.0,0.868,4.545,15.54,1,K02034.01,3657758
